[2025-06-23 09:44:03 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:44:29 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:44:29 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:44:30 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:45:29 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:45:29 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:45:30 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:45:57 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:45:57 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:45:58 : INFO] - Cache for URL: http://localhost/smartco/?elementskit_template=footer-all has been purged, triggered by action: save_post 
[2025-06-23 09:49:25 : INFO] - Cache for URL: http://localhost/smartco/ has been purged, triggered by action: save_post 
[2025-06-23 09:49:26 : INFO] - Cache for URL: http://localhost/smartco/ has been purged, triggered by action: save_post 
[2025-06-23 09:49:27 : INFO] - Cache for URL: http://localhost/smartco/ has been purged, triggered by action: save_post 
[2025-06-23 09:50:10 : INFO] - Cache for URL: http://localhost/smartco/ has been purged, triggered by action: save_post 
[2025-06-23 09:50:10 : INFO] - Cache for URL: http://localhost/smartco/ has been purged, triggered by action: save_post 
[2025-06-23 09:50:11 : INFO] - Cache for URL: http://localhost/smartco/ has been purged, triggered by action: save_post 
[2026-07-09 04:33:19 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
